Gene1,Gene2,EdgeWeight
FBXW8,TMEM59,-5.071006774902344
FBXW8,GDPD5,-4.500526428222656
FBXW8,RBPMS2,-7.990373134613037
FBXW8,SERPINH1,-3.3744657039642334
FBXW8,FGF10,-5.777215003967285
FBXW8,RAB2A,-4.791710376739502
FBXW8,SEC11A,-7.161362648010254
FBXW8,OOEP,-6.169795036315918
FBXW8,GLIPR2,-2.8833298683166504
FBXW8,CHD7,-0.5378691107034683
FBXW8,KAT5,-5.620828866958618
FBXW8,GHR,-5.864686489105225
FBXW8,NACC1,-5.278043985366821
FBXW8,GOT1,-6.073194742202759
FBXW8,PXDN,-4.468350172042847
FBXW8,RCC2,-2.835469365119934
FBXW8,APEX1,-4.877330303192139
FBXW8,NFYA,-6.675551414489746
FBXW8,MYDGF,-7.888148546218872
FBXW8,TDH,-6.256353855133057
FBXW8,JARID2,-5.640998601913452
FBXW8,ZIC3,-3.524722695350647
FBXW8,SURF4,-6.524843215942383
FBXW8,DERL1,-7.150402069091797
FBXW8,RIF1,-6.470729827880859
FBXW8,NELFA,-3.6220242977142334
FBXW8,DPF2,-2.2378942370414734
FBXW8,THAP11,-3.169530153274536
FBXW8,GGA2,-5.071856260299683
FBXW8,TCF15,-7.095057964324951
FBXW8,GFPT2,-4.002825498580933
FBXW8,PDE4DIP,-4.8402934074401855
FBXW8,CHST15,-4.856180191040039
FBXW8,UBTF,-5.4822492599487305
FBXW8,CARHSP1,-5.330705642700195
FBXW8,FBXW8,-4.832253932952881
FBXW8,GNAI3,-5.468945503234863
FBXW8,MRAS,-5.4069905281066895
FBXW8,KLF5,-5.480233669281006
FBXW8,GABBR1,-3.532746911048889
FBXW8,KLF4,-3.576600670814514
FBXW8,SPARC,-6.402979850769043
FBXW8,EHMT2,-6.260356187820435
FBXW8,COPB1,-5.595381736755371
FBXW8,IER2,-4.595258712768555
FBXW8,GCNT2,-6.187533140182495
FBXW8,PDIA6,-6.085935831069946
FBXW8,KCTD10,-6.35727596282959
FBXW8,CHD4,-5.8558948040008545
FBXW8,APPBP2,-6.264024257659912
FBXW8,NRF1,-3.940875291824341
FBXW8,TMEM30A,-5.3891520500183105
FBXW8,SNRPN,-5.0622217655181885
FBXW8,AKT1,-5.755865812301636
FBXW8,DMAP1,-4.065951943397522
FBXW8,FKBP9,-4.159386396408081
FBXW8,FN1,-8.11676549911499
FBXW8,COBL,-6.569196462631226
FBXW8,PCOLCE,-6.023111581802368
FBXW8,ZFHX3,-6.625613689422607
FBXW8,UBQLN2,-3.689364433288574
FBXW8,GNS,-2.321355938911438
FBXW8,TMEM214,-5.819265842437744
FBXW8,XBP1,-5.9755518436431885
FBXW8,CBX8,-3.101601004600525
FBXW8,OGT,-4.213556528091431
FBXW8,SELENON,-5.922192573547363
FBXW8,COTL1,-3.7534656524658203
FBXW8,SUPT5,-3.2368979454040527
FBXW8,CMKLR1,-4.394062042236328
FBXW8,NAA10,-5.855426549911499
FBXW8,SELENOM,-4.0114946365356445
FBXW8,RAD23B,-5.139462947845459
FBXW8,NMNAT2,-5.734256982803345
FBXW8,SH3GLB1,-6.485709190368652
FBXW8,HMGA1,-4.8206493854522705
FBXW8,PECAM1,-7.795306921005249
FBXW8,EPOP,-5.4368767738342285
FBXW8,PCOLCE2,-3.9225220680236816
FBXW8,PDIA3,-7.818030595779419
FBXW8,MAGED1,-2.632236361503601
FBXW8,MFSD1,-6.106784820556641
FBXW8,ELL2,-5.293304681777954
FBXW8,TGOLN1,-4.866460800170898
FBXW8,AVG,-6.424790620803833
GNAI3,GATA4,-6.182811975479126
GNAI3,HDAC2,-4.574856758117676
GNAI3,HDAC3,-3.9546496868133545
GNAI3,EIF2S2,-4.5924577713012695
GNAI3,TXNDC5,-6.556665420532227
GNAI3,SEC24A,-4.292167663574219
GNAI3,TRP53,-4.216465950012207
GNAI3,ADGRA2,-3.1994433403015137
GNAI3,RAF1,-2.798928141593933
GNAI3,TMEM9B,-5.744576930999756
GNAI3,RAD21,-4.44840407371521
GNAI3,TIMP3,-3.1415274143218994
GNAI3,FAM114A1,-4.840266704559326
GNAI3,PDGFRA,-6.346411228179932
GNAI3,GLI1,-7.574999570846558
GNAI3,RFFL,-5.824059247970581
GNAI3,TMEM59,-5.02512264251709
GNAI3,GDPD5,-6.927778959274292
GNAI3,RBPMS2,-5.211310386657715
GNAI3,SERPINH1,-5.447437047958374
GNAI3,FGF10,-5.773719310760498
GNAI3,RAB2A,-4.123988151550293
GNAI3,SEC11A,-2.8039231300354004
GNAI3,OOEP,-4.201800227165222
GNAI3,GLIPR2,-4.387650966644287
GNAI3,CHD7,-4.546816349029541
GNAI3,KAT5,-2.0800701379776
GNAI3,GHR,-1.4509153366088867
GNAI3,NACC1,-3.1959009170532227
GNAI3,GOT1,-4.950067520141602
GNAI3,PXDN,-4.853368282318115
GNAI3,RCC2,-5.811312675476074
GNAI3,APEX1,-4.761397361755371
GNAI3,NFYA,-3.3630188703536987
GNAI3,MYDGF,-3.5263075828552246
GNAI3,TDH,-6.263245105743408
GNAI3,JARID2,-6.54333233833313
GNAI3,ZIC3,-3.2387564182281494
GNAI3,SURF4,-3.704334259033203
GNAI3,DERL1,-3.2123693227767944
GNAI3,RIF1,-5.237762212753296
GNAI3,NELFA,-2.7826138734817505
GNAI3,DPF2,-3.296957015991211
GNAI3,THAP11,-5.023818016052246
GNAI3,GGA2,-3.601269006729126
GNAI3,TCF15,-4.2629194259643555
GNAI3,GFPT2,-5.512795448303223
GNAI3,PDE4DIP,-3.616879105567932
GNAI3,CHST15,-8.923266887664795
GNAI3,UBTF,-9.289540767669678
GNAI3,CARHSP1,-8.055398941040039
GNAI3,FBXW8,-6.291286468505859
GNAI3,GNAI3,-9.596983432769775
GNAI3,MRAS,-6.948637008666992
GNAI3,KLF5,-5.0597288608551025
GNAI3,GABBR1,-8.917409896850586
GNAI3,KLF4,-6.142452955245972
GNAI3,SPARC,-8.138493537902832
GNAI3,EHMT2,-6.315908432006836
GNAI3,COPB1,-7.467525482177734
GNAI3,IER2,-9.137226104736328
GNAI3,GCNT2,-9.665265560150146
GNAI3,PDIA6,-8.12037706375122
GNAI3,KCTD10,-7.287537574768066
GNAI3,CHD4,-6.4595253467559814
GNAI3,APPBP2,-6.201521396636963
GNAI3,NRF1,-4.46897029876709
GNAI3,TMEM30A,-7.648390293121338
GNAI3,SNRPN,-7.754569053649902
GNAI3,AKT1,-8.624930381774902
GNAI3,DMAP1,-7.219015598297119
GNAI3,FKBP9,-9.025845527648926
GNAI3,FN1,-8.34084153175354
GNAI3,COBL,-8.127117395401001
GNAI3,PCOLCE,-8.459299087524414
GNAI3,ZFHX3,-7.600595951080322
GNAI3,UBQLN2,-7.526908874511719
GNAI3,GNS,-7.378767251968384
GNAI3,TMEM214,-9.515910625457764
GNAI3,XBP1,-8.740421772003174
GNAI3,CBX8,-8.214707136154175
GNAI3,OGT,-7.807608366012573
GNAI3,SELENON,-7.5016560554504395
GNAI3,COTL1,-6.705530881881714
GNAI3,SUPT5,-5.775781154632568
GNAI3,CMKLR1,-7.715895175933838
GNAI3,NAA10,-7.78076434135437
GNAI3,SELENOM,-4.701052188873291
GNAI3,RAD23B,-7.044999599456787
GNAI3,NMNAT2,-9.539180755615234
GNAI3,SH3GLB1,-6.60951042175293
GNAI3,HMGA1,-7.671553373336792
GNAI3,PECAM1,-7.494030952453613
GNAI3,EPOP,-7.424540996551514
GNAI3,PCOLCE2,-3.878197193145752
GNAI3,PDIA3,-7.324661731719971
GNAI3,MAGED1,-8.696537494659424
GNAI3,MFSD1,-6.300114870071411
GNAI3,ELL2,-6.618343353271484
GNAI3,TGOLN1,-6.00424337387085
GNAI3,AVG,-9.919277667999268
MRAS,GATA4,-5.2851316928863525
MRAS,HDAC2,-0.8309469223022461
MRAS,HDAC3,-2.1395737528800964
MRAS,EIF2S2,-1.3356682658195496
MRAS,TXNDC5,0.21567588299512863
MRAS,SEC24A,0.4452337771654129
MRAS,TRP53,0.31297631561756134
MRAS,ADGRA2,-1.2379749417304993
MRAS,RAF1,-1.0561083853244781
MRAS,TMEM9B,-4.024160623550415
MRAS,RAD21,-1.6933931112289429
MRAS,TIMP3,-0.49736832082271576
MRAS,FAM114A1,-2.362945795059204
MRAS,PDGFRA,-5.361480712890625
MRAS,GLI1,-0.20526088774204254
MRAS,RFFL,-0.7260111570358276
MRAS,TMEM59,-2.172788619995117
MRAS,GDPD5,-3.8655163049697876
MRAS,RBPMS2,-0.2853342778980732
MRAS,SERPINH1,-4.252190589904785
MRAS,FGF10,-2.1452730894088745
MRAS,RAB2A,-1.0168362855911255
MRAS,SEC11A,-1.5079284310340881
MRAS,OOEP,0.09688703157007694
MRAS,GLIPR2,-2.2406195402145386
MRAS,CHD7,-1.755629301071167
MRAS,KAT5,-1.3205225467681885
MRAS,GHR,-0.5026483237743378
MRAS,NACC1,-1.015156239271164
MRAS,GOT1,-0.8717275559902191
MRAS,PXDN,-1.7219160199165344
MRAS,RCC2,-1.4254396557807922
MRAS,APEX1,-1.5321206450462341
MRAS,NFYA,1.2418643236160278
MRAS,MYDGF,-2.400214195251465
MRAS,TDH,-0.7542426586151123
MRAS,JARID2,-0.32153724133968353
MRAS,ZIC3,-0.2964768558740616
MRAS,SURF4,-2.1192257404327393
MRAS,DERL1,-0.8288311660289764
MRAS,RIF1,-0.4574633091688156
MRAS,NELFA,-2.484452247619629
MRAS,DPF2,-1.058379203081131
MRAS,THAP11,-2.2666799426078796
MRAS,GGA2,-1.166748583316803
MRAS,TCF15,0.005895216017961502
MRAS,GFPT2,0.7798460125923157
MRAS,PDE4DIP,-3.892432928085327
MRAS,CHST15,-3.7622158527374268
MRAS,UBTF,-5.062623023986816
MRAS,CARHSP1,-3.3419432640075684
MRAS,FBXW8,-1.711040198802948
MRAS,GNAI3,-4.5862202644348145
MRAS,MRAS,-10.000063419342041
MRAS,KLF5,-3.9058271646499634
MRAS,GABBR1,-4.650022506713867
MRAS,KLF4,-3.1642433404922485
MRAS,SPARC,-5.333991050720215
MRAS,EHMT2,-5.470335245132446
MRAS,COPB1,-3.7149325609207153
MRAS,IER2,-3.329608201980591
MRAS,GCNT2,-2.0498852729797363
MRAS,PDIA6,-3.5796170234680176
MRAS,KCTD10,-1.296768307685852
MRAS,CHD4,-4.810554265975952
MRAS,APPBP2,-6.522952318191528
MRAS,NRF1,-6.0890052318573
MRAS,TMEM30A,-4.990124940872192
MRAS,SNRPN,-3.0075348615646362
MRAS,AKT1,-4.372249126434326
MRAS,DMAP1,-5.3568480014801025
MRAS,FKBP9,-5.776063442230225
MRAS,FN1,-3.6958484649658203
MRAS,COBL,-3.110958218574524
MRAS,PCOLCE,-4.222269535064697
MRAS,ZFHX3,-3.7622231245040894
MRAS,UBQLN2,-6.578854084014893
MRAS,GNS,-4.042834520339966
MRAS,TMEM214,-5.944429874420166
MRAS,XBP1,-4.666061639785767
MRAS,CBX8,-5.54210901260376
MRAS,OGT,-4.2816267013549805
MRAS,SELENON,-6.224008083343506
MRAS,COTL1,-2.7967095375061035
MRAS,SUPT5,-3.60847544670105
MRAS,CMKLR1,-3.063203811645508
MRAS,NAA10,-6.230930805206299
MRAS,SELENOM,-3.282822847366333
MRAS,RAD23B,-4.461781024932861
MRAS,NMNAT2,-2.872871994972229
MRAS,SH3GLB1,-4.128917932510376
MRAS,HMGA1,-3.645596504211426
MRAS,PECAM1,-2.40982186794281
MRAS,EPOP,-4.898197889328003
MRAS,PCOLCE2,-3.7624329328536987
MRAS,PDIA3,-4.176004528999329
MRAS,MAGED1,-3.188321590423584
MRAS,MFSD1,-4.955223798751831
MRAS,ELL2,-3.1185929775238037
MRAS,TGOLN1,-5.25233006477356
MRAS,AVG,-8.5608811378479
KLF5,GATA4,-7.010613918304443
KLF5,HDAC2,-5.4735753536224365
KLF5,HDAC3,-1.6675090789794922
KLF5,EIF2S2,-4.070204019546509
KLF5,TXNDC5,-4.114310264587402
KLF5,SEC24A,-4.460663318634033
KLF5,TRP53,-5.132126092910767
KLF5,ADGRA2,-5.093870639801025
KLF5,RAF1,-3.570810317993164
KLF5,TMEM9B,-2.8562036752700806
KLF5,RAD21,-4.660744905471802
KLF5,TIMP3,-3.414316773414612
KLF5,FAM114A1,-3.757840394973755
KLF5,PDGFRA,-6.561687469482422
KLF5,GLI1,-7.0370166301727295
KLF5,RFFL,-1.7391194701194763
KLF5,TMEM59,-3.0270938873291016
KLF5,GDPD5,-7.140233755111694
KLF5,RBPMS2,-6.378784656524658
KLF5,SERPINH1,-7.682706832885742
KLF5,FGF10,-5.195376634597778
KLF5,RAB2A,-5.133763551712036
KLF5,SEC11A,-3.0104498863220215
KLF5,OOEP,-6.630627155303955
KLF5,GLIPR2,-6.596526861190796
KLF5,CHD7,-1.6572273969650269
KLF5,KAT5,-1.5565484762191772
KLF5,GHR,-1.8127465844154358
KLF5,NACC1,-4.262803077697754
KLF5,GOT1,-6.0234668254852295
KLF5,PXDN,-3.9326255321502686
KLF5,RCC2,-6.906850337982178
KLF5,APEX1,-5.455391883850098
KLF5,NFYA,-1.3417574763298035
KLF5,MYDGF,-4.014709949493408
KLF5,TDH,-6.82649827003479
KLF5,JARID2,-6.844819784164429
KLF5,ZIC3,-3.5917017459869385
KLF5,SURF4,-5.107838153839111
KLF5,DERL1,-3.91267991065979
KLF5,RIF1,-6.2807300090789795
KLF5,NELFA,-2.9356842041015625
KLF5,DPF2,-1.8035268187522888
KLF5,THAP11,-1.622751772403717
KLF5,GGA2,-3.6347867250442505
KLF5,TCF15,-5.3642566204071045
KLF5,GFPT2,-5.921124696731567
KLF5,PDE4DIP,-2.731681704521179
KLF5,CHST15,-2.1802196502685547
KLF5,UBTF,-5.727892875671387
KLF5,CARHSP1,-3.3289560079574585
KLF5,FBXW8,-4.56567645072937
KLF5,GNAI3,-3.5363610982894897
KLF5,MRAS,-5.367109775543213
KLF5,KLF5,-5.933712005615234
KLF5,GABBR1,-5.408549785614014
KLF5,KLF4,-3.314605474472046
KLF5,SPARC,-2.3040246963500977
KLF5,EHMT2,-3.922072410583496
KLF5,COPB1,-5.042080402374268
KLF5,IER2,-5.326060771942139
KLF5,GCNT2,-5.81833028793335
KLF5,PDIA6,-4.5266335010528564
KLF5,KCTD10,-4.761873722076416
KLF5,CHD4,-2.8950281143188477
KLF5,APPBP2,-1.1245022416114807
KLF5,NRF1,-1.8009870052337646
KLF5,TMEM30A,-5.701408863067627
KLF5,SNRPN,-3.1952863931655884
KLF5,AKT1,-3.4751466512680054
KLF5,DMAP1,-3.2285807132720947
KLF5,FKBP9,-3.2298275232315063
KLF5,FN1,-5.8790602684021
KLF5,COBL,-6.303971290588379
KLF5,PCOLCE,-8.334650993347168
KLF5,ZFHX3,-2.993594169616699
KLF5,UBQLN2,-1.4750046133995056
KLF5,GNS,-3.794481873512268
KLF5,TMEM214,-3.7806345224380493
KLF5,XBP1,-2.5993194580078125
KLF5,CBX8,-5.28399395942688
KLF5,OGT,-3.8671071529388428
KLF5,SELENON,-4.071990728378296
KLF5,COTL1,-2.7297033071517944
KLF5,SUPT5,-2.5975571870803833
KLF5,CMKLR1,-1.926724374294281
KLF5,NAA10,-3.374484062194824
KLF5,SELENOM,-1.5241056680679321
KLF5,RAD23B,-2.4057304859161377
KLF5,NMNAT2,-6.186657905578613
KLF5,SH3GLB1,-1.6581369638442993
KLF5,HMGA1,-4.119189262390137
KLF5,PECAM1,-4.0243308544158936
KLF5,EPOP,-4.3375325202941895
KLF5,PCOLCE2,-5.040035963058472
KLF5,PDIA3,-2.802710175514221
KLF5,MAGED1,-5.180270195007324
KLF5,MFSD1,-2.0330386757850647
KLF5,ELL2,-1.7191105484962463
KLF5,TGOLN1,-0.31624624133110046
KLF5,AVG,-5.074781894683838
GABBR1,GATA4,-8.431373119354248
GABBR1,HDAC2,-4.616493225097656
GABBR1,HDAC3,-5.799273490905762
GABBR1,EIF2S2,-5.594424486160278
GABBR1,TXNDC5,-7.755413293838501
GABBR1,SEC24A,-7.884328842163086
GABBR1,TRP53,-1.268510103225708
GABBR1,ADGRA2,-4.117428660392761
GABBR1,RAF1,-3.565045952796936
GABBR1,TMEM9B,-3.6693274974823
GABBR1,RAD21,-6.145522594451904
GABBR1,TIMP3,-4.810315847396851
GABBR1,FAM114A1,-4.047530651092529
GABBR1,PDGFRA,-7.7798662185668945
GABBR1,GLI1,-7.257943868637085
GABBR1,RFFL,-0.6635154336690903
GABBR1,TMEM59,-4.410248279571533
GABBR1,GDPD5,-8.770627975463867
GABBR1,RBPMS2,-2.1730358600616455
GABBR1,SERPINH1,-9.828187942504883
GABBR1,FGF10,-5.788522481918335
GABBR1,RAB2A,-3.333178997039795
GABBR1,SEC11A,-6.834015607833862
GABBR1,OOEP,-4.222264766693115
GABBR1,GLIPR2,-6.518473148345947
GABBR1,CHD7,-5.7209978103637695
GABBR1,KAT5,-5.116789817810059
GABBR1,GHR,-4.290164232254028
GABBR1,NACC1,-5.093010902404785
GABBR1,GOT1,-6.100054740905762
GABBR1,PXDN,-6.865968227386475
GABBR1,RCC2,-4.419388771057129
GABBR1,APEX1,-1.7377931475639343
GABBR1,NFYA,-7.4950854778289795
GABBR1,MYDGF,-5.541748762130737
GABBR1,TDH,-4.867136478424072
GABBR1,JARID2,-3.776908040046692
GABBR1,ZIC3,-4.789327383041382
GABBR1,SURF4,-7.229580402374268
GABBR1,DERL1,-8.008742570877075
GABBR1,RIF1,-5.13375186920166
GABBR1,NELFA,-4.139266490936279
GABBR1,DPF2,-4.5357465744018555
GABBR1,THAP11,-7.382345914840698
GABBR1,GGA2,-3.8304543495178223
GABBR1,TCF15,-6.278842449188232
GABBR1,GFPT2,-5.474507808685303
GABBR1,PDE4DIP,-5.072441101074219
GABBR1,CHST15,-5.196333885192871
GABBR1,UBTF,-5.916743040084839
GABBR1,CARHSP1,-6.432264804840088
GABBR1,FBXW8,-4.026345729827881
GABBR1,GNAI3,-3.6554408073425293
GABBR1,MRAS,-2.1665546894073486
GABBR1,KLF5,-4.825528383255005
GABBR1,GABBR1,-7.369813919067383
GABBR1,KLF4,-6.367905855178833
GABBR1,SPARC,-3.9966514110565186
GABBR1,EHMT2,-5.881609916687012
GABBR1,COPB1,-4.06750226020813
GABBR1,IER2,-3.0052167177200317
GABBR1,GCNT2,-3.715816378593445
GABBR1,PDIA6,-7.572360515594482
GABBR1,KCTD10,-5.112259149551392
GABBR1,CHD4,-5.820281505584717
GABBR1,APPBP2,-5.100767135620117
GABBR1,NRF1,-4.53704833984375
GABBR1,TMEM30A,-3.6443746089935303
GABBR1,SNRPN,-1.1247574090957642
GABBR1,AKT1,-3.305341958999634
GABBR1,DMAP1,-5.893341541290283
GABBR1,FKBP9,-7.217055797576904
GABBR1,FN1,-3.9954025745391846
GABBR1,COBL,-2.0154070258140564
GABBR1,PCOLCE,-4.705188035964966
GABBR1,ZFHX3,-1.922419786453247
GABBR1,UBQLN2,-4.253601312637329
GABBR1,GNS,-4.407809734344482
GABBR1,TMEM214,-8.179220914840698
GABBR1,XBP1,-5.931610345840454
GABBR1,CBX8,-4.144978046417236
GABBR1,OGT,-4.421841144561768
GABBR1,SELENON,-4.217190742492676
GABBR1,COTL1,-4.322340250015259
GABBR1,SUPT5,-3.0518168210983276
GABBR1,CMKLR1,-3.4610766172409058
GABBR1,NAA10,-3.5081835985183716
GABBR1,SELENOM,-3.976662516593933
GABBR1,RAD23B,-3.949395179748535
GABBR1,NMNAT2,-4.028212904930115
GABBR1,SH3GLB1,-3.601887822151184
GABBR1,HMGA1,-2.2652348279953003
GABBR1,PECAM1,-3.123100757598877
GABBR1,EPOP,-2.702628254890442
GABBR1,PCOLCE2,-0.4699570834636688
GABBR1,PDIA3,-5.1901280879974365
GABBR1,MAGED1,-7.524890422821045
GABBR1,MFSD1,-6.750442743301392
GABBR1,ELL2,-5.853920936584473
GABBR1,TGOLN1,-1.789461374282837
GABBR1,AVG,-8.891157627105713
KLF4,GATA4,-8.666890621185303
KLF4,HDAC2,-6.675723075866699
KLF4,HDAC3,-3.772294044494629
KLF4,EIF2S2,-5.775129318237305
KLF4,TXNDC5,-3.964899778366089
KLF4,SEC24A,-4.280581951141357
KLF4,TRP53,-6.787821054458618
KLF4,ADGRA2,-5.736752033233643
KLF4,RAF1,-3.2205079793930054
KLF4,TMEM9B,-3.4588067531585693
KLF4,RAD21,-6.098511457443237
KLF4,TIMP3,-3.4822211265563965
KLF4,FAM114A1,-5.507469892501831
KLF4,PDGFRA,-4.846507549285889
KLF4,GLI1,-5.944518804550171
KLF4,RFFL,-2.9104562997817993
KLF4,TMEM59,-3.154309034347534
KLF4,GDPD5,-6.146099328994751
KLF4,RBPMS2,-4.977862596511841
KLF4,SERPINH1,-6.032713890075684
KLF4,FGF10,-6.477051734924316
KLF4,RAB2A,-5.26319694519043
KLF4,SEC11A,-4.342386364936829
KLF4,OOEP,-4.093851566314697
KLF4,GLIPR2,-4.396879196166992
KLF4,CHD7,-4.395681142807007
KLF4,KAT5,-4.452638626098633
KLF4,GHR,-3.795362949371338
KLF4,NACC1,-5.993965148925781
KLF4,GOT1,-3.5926047563552856
KLF4,PXDN,-4.461333513259888
KLF4,RCC2,-4.453062057495117
KLF4,APEX1,-5.637314319610596
KLF4,NFYA,-3.416659712791443
KLF4,MYDGF,-5.146697998046875
KLF4,TDH,-3.674303889274597
KLF4,JARID2,-4.500503063201904
KLF4,ZIC3,-3.222558856010437
KLF4,SURF4,-4.312509059906006
KLF4,DERL1,-1.9309610724449158
KLF4,RIF1,-2.5688334703445435
KLF4,NELFA,-2.411274790763855
KLF4,DPF2,-5.030803680419922
KLF4,THAP11,-3.3556554317474365
KLF4,GGA2,-0.09897209517657757
KLF4,TCF15,-1.7095696330070496
KLF4,GFPT2,0.19383598864078522
KLF4,PDE4DIP,-0.7087737917900085
KLF4,CHST15,-3.5313398838043213
KLF4,UBTF,-1.6506752371788025
KLF4,CARHSP1,-1.4937660694122314
KLF4,FBXW8,0.6835045516490936
KLF4,GNAI3,-0.6376315653324127
KLF4,MRAS,-0.17884688451886177
KLF4,KLF5,-0.7454296946525574
KLF4,GABBR1,-0.43056720495224
KLF4,KLF4,-3.1015859842300415
KLF4,SPARC,-3.008337616920471
KLF4,EHMT2,-1.8350767493247986
KLF4,COPB1,-2.9770395755767822
KLF4,IER2,-2.3595168590545654
KLF4,GCNT2,-1.7854948043823242
KLF4,PDIA6,-1.2763793766498566
KLF4,KCTD10,0.8315736055374146
KLF4,CHD4,-0.742210179567337
KLF4,APPBP2,2.8484272956848145
KLF4,NRF1,-0.1982542909681797
KLF4,TMEM30A,-0.009091541171073914
KLF4,SNRPN,-0.9527633786201477
KLF4,AKT1,-2.048565626144409
KLF4,DMAP1,2.0989792346954346
KLF4,FKBP9,-0.34553441405296326
KLF4,FN1,-1.8467615246772766
KLF4,COBL,-3.067964792251587
KLF4,PCOLCE,-2.828124761581421
KLF4,ZFHX3,-0.5375295467674732
KLF4,UBQLN2,-0.2556627094745636
KLF4,GNS,-0.00593411922454834
KLF4,TMEM214,-2.5555864572525024
KLF4,XBP1,0.4899042695760727
KLF4,CBX8,0.18695376440882683
KLF4,OGT,-0.2820177972316742
KLF4,SELENON,-0.7712820023298264
KLF4,COTL1,1.7129125595092773
KLF4,SUPT5,0.2771643400192261
KLF4,CMKLR1,-0.48579151928424835
KLF4,NAA10,0.4416940212249756
KLF4,SELENOM,-0.7821325063705444
KLF4,RAD23B,-1.2264156341552734
KLF4,NMNAT2,-2.239662528038025
KLF4,SH3GLB1,0.7134276628494263
KLF4,HMGA1,2.0084853172302246
KLF4,PECAM1,-0.5616536289453506
KLF4,EPOP,-0.686972513794899
KLF4,PCOLCE2,-1.3039364218711853
KLF4,PDIA3,-0.7371881008148193
KLF4,MAGED1,1.8192052841186523
KLF4,MFSD1,1.3943158388137817
KLF4,ELL2,1.9819913506507874
KLF4,TGOLN1,-0.13770456425845623
KLF4,AVG,-3.414649248123169
SPARC,GATA4,-9.586051940917969
SPARC,HDAC2,-9.92958116531372
SPARC,HDAC3,-10.889347553253174
SPARC,EIF2S2,-11.078573226928711
SPARC,TXNDC5,-10.415127754211426
SPARC,SEC24A,-8.527745723724365
SPARC,TRP53,-12.051156520843506
SPARC,ADGRA2,-9.493377685546875
SPARC,RAF1,-10.540870189666748
SPARC,TMEM9B,-9.792489528656006
SPARC,RAD21,-10.358487129211426
SPARC,TIMP3,-8.762169361114502
SPARC,FAM114A1,-10.299161434173584
SPARC,PDGFRA,-8.96652603149414
SPARC,GLI1,-8.335626125335693
SPARC,RFFL,-9.995656490325928
SPARC,TMEM59,-8.486123085021973
SPARC,GDPD5,-8.371605396270752
SPARC,RBPMS2,-11.807857036590576
SPARC,SERPINH1,-9.493831157684326
SPARC,FGF10,-8.570406436920166
SPARC,RAB2A,-10.984055995941162
SPARC,SEC11A,-11.678807735443115
SPARC,OOEP,-13.399269580841064
SPARC,GLIPR2,-8.94974660873413
SPARC,CHD7,-8.961497783660889
SPARC,KAT5,-10.210099220275879
SPARC,GHR,-8.929545879364014
SPARC,NACC1,-9.210485458374023
SPARC,GOT1,-10.772753715515137
SPARC,PXDN,-7.215121030807495
SPARC,RCC2,-12.234769344329834
SPARC,APEX1,-9.996371269226074
SPARC,NFYA,-9.53627061843872
SPARC,MYDGF,-8.99831247329712
SPARC,TDH,-10.607898712158203
SPARC,JARID2,-10.85187292098999
SPARC,ZIC3,-10.19489574432373
SPARC,SURF4,-10.03080415725708
SPARC,DERL1,-10.36877155303955
SPARC,RIF1,-10.861680507659912
SPARC,NELFA,-11.200422763824463
SPARC,DPF2,-8.492031574249268
SPARC,THAP11,-4.895038843154907
SPARC,GGA2,-6.236515045166016
SPARC,TCF15,-6.710265159606934
SPARC,GFPT2,-6.440465688705444
SPARC,PDE4DIP,-7.493921995162964
SPARC,CHST15,-3.945763945579529
SPARC,UBTF,-8.933279991149902
SPARC,CARHSP1,-6.731580018997192
SPARC,FBXW8,-5.783724069595337
SPARC,GNAI3,-5.911086320877075
SPARC,MRAS,-6.514796733856201
SPARC,KLF5,-8.095436811447144
SPARC,GABBR1,-5.896422386169434
SPARC,KLF4,-3.8052263259887695
SPARC,SPARC,-4.441995620727539
SPARC,EHMT2,-7.559324026107788
SPARC,COPB1,-4.911980867385864
SPARC,IER2,-8.24752426147461
SPARC,GCNT2,-9.45033311843872
SPARC,PDIA6,-7.535178899765015
SPARC,KCTD10,-5.109747886657715
SPARC,CHD4,-8.23335075378418
SPARC,APPBP2,-5.822585105895996
SPARC,NRF1,-5.749236583709717
SPARC,TMEM30A,-5.32248592376709
SPARC,SNRPN,-5.389801979064941
SPARC,AKT1,-8.07321810722351
SPARC,DMAP1,-7.3772292137146
SPARC,FKBP9,-6.659098148345947
SPARC,FN1,-7.292781114578247
SPARC,COBL,-6.942154407501221
SPARC,PCOLCE,-7.958727836608887
SPARC,ZFHX3,-6.4872331619262695
SPARC,UBQLN2,-6.313698768615723
SPARC,GNS,-6.276669263839722
SPARC,TMEM214,-5.415586471557617
SPARC,XBP1,-7.551637411117554
SPARC,CBX8,-3.8090553283691406
SPARC,OGT,-7.475229978561401
SPARC,SELENON,-6.705720901489258
SPARC,COTL1,-5.609597444534302
SPARC,SUPT5,-5.735077381134033
SPARC,CMKLR1,-5.787466287612915
SPARC,NAA10,-7.2440361976623535
SPARC,SELENOM,-4.5354180335998535
SPARC,RAD23B,-7.563727855682373
SPARC,NMNAT2,-6.5569541454315186
SPARC,SH3GLB1,-6.586421966552734
SPARC,HMGA1,-6.137896776199341
SPARC,PECAM1,-7.350600481033325
SPARC,EPOP,-6.728302717208862
SPARC,PCOLCE2,-7.012946367263794
SPARC,PDIA3,-5.610074996948242
SPARC,MAGED1,-5.781115770339966
